"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"hist_primary"	"hist_secondary"	"match_id"
"MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-CALL-2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHCALL2"
"MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-CALL-2"	"908132"	"gdsc"	"blood"	"B_cell_leukemia"	NA	"MHHCALL2"
"MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-CALL-3"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHCALL3"
"MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-CALL-4"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHCALL4"
"MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-CALL-4"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHCALL4"
"MHHES1_BONE"	"MHHES1_BONE"	"MHH-ES-1"	"CCLE"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"MHHES1"
"MHHES1_BONE"	"MHH-ES-1"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"MHHES1"
"MHHES1_BONE"	"MHH-ES-1"	"908134"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"MHHES1"
"MHHNB11_AUTONOMIC_GANGLIA"	"MHHNB11_AUTONOMIC_GANGLIA"	"MHH-NB-11"	"CCLE"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"MHHNB11"
"MHHNB11_AUTONOMIC_GANGLIA"	"MHH-NB-11"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"MHHNB11"
"MHHNB11_AUTONOMIC_GANGLIA"	"MHH-NB-11"	"908135"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"MHHNB11"
"MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-PREB-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHPREB1"
"MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-PREB-1"	"908136"	"gdsc"	"blood"	"B_cell_leukemia"	NA	"MHHPREB1"
"MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MHH-PREB-1"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MHHPREB1"
"MIAPACA2_PANCREAS"	"MIAPACA2_PANCREAS"	"MIA PaCa-2"	"CCLE"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"MIAPACA2"
"MIAPACA2_PANCREAS"	"MIA-PaCa-2"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"MIAPACA2"
"MIAPACA2_PANCREAS"	"MIA-PaCa-2"	"724870"	"gdsc"	"pancreas"	"pancreas"	NA	"MIAPACA2"
"MIAPACA2_PANCREAS"	"Mia PaCa-2"	NA	"eurofins"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"MIAPACA2"
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Mino"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"mantle_cell_lymphoma"	"MINO"
"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MJ"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"mycosis_fungoides-Sezary_syndrome"	"MJ"
"MKN1_STOMACH"	"MKN1_STOMACH"	"MKN1"	"CCLE"	"stomach"	"carcinoma"	"mixed_adenosquamous_carcinoma"	"MKN1"
"MKN1_STOMACH"	"MKN1"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"adenocarcinoma"	"MKN1"
"MKN1_STOMACH"	"MKN1"	"908138"	"gdsc"	"digestive_system"	"stomach"	NA	"MKN1"
"MKN28_STOMACH"	"MKN28"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"adenocarcinoma"	"MKN28"
"MKN28_STOMACH"	"MKN28"	"908139"	"gdsc"	"digestive_system"	"stomach"	NA	"MKN28"
"MKN45_STOMACH"	"MKN45_STOMACH"	"MKN-45"	"CCLE"	"stomach"	"carcinoma"	"diffuse_adenocarcinoma"	"MKN45"
"MKN45_STOMACH"	"MKN45"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"adenocarcinoma"	"MKN45"
"MKN45_STOMACH"	"MKN45"	"925340"	"gdsc"	"digestive_system"	"stomach"	NA	"MKN45"
"MKN7_STOMACH"	"MKN7_STOMACH"	"MKN7"	"CCLE"	"stomach"	"carcinoma"	"tubular_adenocarcinoma"	"MKN7"
"MKN7_STOMACH"	"MKN7"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"tubular_adenocarcinoma"	"MKN7"
"MKN7_STOMACH"	"MKN7"	"924250"	"gdsc"	"digestive_system"	"stomach"	NA	"MKN7"
"MKN74_STOMACH"	"MKN74_STOMACH"	"MKN74"	"CCLE"	"stomach"	"carcinoma"	"tubular_adenocarcinoma"	"MKN74"
"ML1_THYROID"	"ML1_THYROID"	"ML-1"	"CCLE"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"ML1"
"ML1_THYROID"	"ML-1"	NA	"cosmic_clp"	"thyroid"	"carcinoma"	"NS"	"ML1"
"ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ML-2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"ML2"
"ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ML-2"	"908141"	"gdsc"	"blood"	"acute_myeloid_leukaemia"	NA	"ML2"
"MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MLMA"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"hairy_cell_leukaemia"	"MLMA"
"MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MLMA"	"908142"	"gdsc"	"blood"	"hairy_cell_leukaemia"	NA	"MLMA"
"MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MM1-S"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"MM1S"
"MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MM1S"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"MM1S"
"MMACSF_SKIN"	"MMAC-SF"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"MMACSF"
"MMACSF_SKIN"	"MMAC-SF"	"925339"	"gdsc"	"skin"	"melanoma"	NA	"MMACSF"
"MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MN-60"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MN60"
"MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MN-60"	"908143"	"gdsc"	"blood"	"B_cell_leukemia"	NA	"MN60"
"MOGGCCM_CENTRAL_NERVOUS_SYSTEM"	"MOGGCCM_CENTRAL_NERVOUS_SYSTEM"	"MOG-G-CCM"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma"	"MOGGCCM"
"MOGGCCM_CENTRAL_NERVOUS_SYSTEM"	"MOG-G-CCM"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma"	"MOGGCCM"
"MOGGUVW_CENTRAL_NERVOUS_SYSTEM"	"MOGGUVW_CENTRAL_NERVOUS_SYSTEM"	"MOG-G-UVW"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma"	"MOGGUVW"
"MOGGUVW_CENTRAL_NERVOUS_SYSTEM"	"MOG-G-UVW"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma"	"MOGGUVW"
"MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM-13"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MOLM13"
"MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM-13"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MOLM13"
"MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM-16"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MOLM16"
"MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM-16"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MOLM16"
"MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLM-6"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"MOLM6"
"MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLP-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"MOLP2"
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLP-8"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"MOLP8"
"MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLP-8"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"MOLP8"
"MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-13"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT13"
"MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-13"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT13"
"MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-13"	"908146"	"gdsc"	"blood"	"lymphoblastic_T_cell_leukaemia"	NA	"MOLT13"
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-16"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT16"
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-16"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT16"
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-16"	"908147"	"gdsc"	"blood"	"lymphoblastic_T_cell_leukaemia"	NA	"MOLT16"
"MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-16"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT16"
"MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-3"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"Haematopoietic and lymphoid (Acute lymphoblastic leukemia)"	NA	"MOLT3"
"MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-4"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_T_cell_leukaemia"	"MOLT4"
"MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-4"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_leukaemia"	"MOLT4"
"MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOLT-4"	"905958"	"gdsc"	"blood"	"lymphoblastic_leukemia"	NA	"MOLT4"
"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONO-MAC-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MONOMAC1"
"MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONO-MAC-6"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MONOMAC6"
"MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONO-MAC-6"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MONOMAC6"
"MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MONO-MAC-6"	"908148"	"gdsc"	"blood"	"acute_myeloid_leukaemia"	NA	"MONOMAC6"
"MORCPR_LUNG"	"MORCPR_LUNG"	"MOR/CPR"	"CCLE"	"lung"	"carcinoma"	"adenocarcinoma"	"MORCPR"
"MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Mo-T"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"hairy_cell_leukaemia"	"MOT"
"MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Mo-T"	"908149"	"gdsc"	"blood"	"hairy_cell_leukaemia"	NA	"MOT"
"MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MOTN-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"T_cell_large_granular_lymphocytic_leukaemia"	"MOTN1"
"MPP89_PLEURA"	"MPP89_PLEURA"	"MPP 89"	"CCLE"	"pleura"	"mesothelioma"	"NS"	"MPP89"
"MPP89_PLEURA"	"MPP-89"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"MPP89"
"MPP89_PLEURA"	"MPP-89"	"908150"	"gdsc"	"lung"	"mesothelioma"	NA	"MPP89"
"MRKNU1_BREAST"	"MRK-nu-1"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"MRKNU1"
"MRKNU1_BREAST"	"MRK-nu-1"	"908151"	"gdsc"	"breast"	"breast"	NA	"MRKNU1"
"MS1_LUNG"	"MS-1"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"MS1"
"MS1_LUNG"	"MS-1"	"753594"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"MS1"
"MS751_CERVIX"	"MS751"	NA	"cosmic_clp"	"cervix"	"carcinoma"	"NS"	"MS751"
"MSTO211H_PLEURA"	"MSTO211H_PLEURA"	"MSTO-211H"	"CCLE"	"pleura"	"mesothelioma"	"NS"	"MSTO211H"
"MSTO211H_PLEURA"	"MSTO-211H"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"biphasic"	"MSTO211H"
"MSTO211H_PLEURA"	"MSTO-211H"	"908152"	"gdsc"	"lung"	"mesothelioma"	NA	"MSTO211H"
"MT3_BREAST"	"MT-3"	NA	"eurofins"	"breast"	"Breast"	NA	"MT3"
"MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MUTZ-3"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MUTZ3"
"MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MUTZ-5"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"MUTZ5"
"MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MV-4-11"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MV411"
"MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MV-4-11"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_leukaemia_of_ambiguous_lineage"	"MV411"
"MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MV-4-11"	"908156"	"gdsc"	"blood"	"leukemia"	NA	"MV411"
"MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MV-4-11"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"MV411"
"MX1_NS"	"MX1"	NA	"eurofins"	"NS"	"Haematopoietic and lymphoid (Acute promyelocytic leukemia)"	NA	"MX1"
"MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"MY-M12"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_leukaemia_of_ambiguous_lineage"	"MYM12"
"MZ1PC_PANCREAS"	"MZ1-PC"	NA	"cosmic_clp"	"pancreas"	"carcinoma"	"ductal_carcinoma"	"MZ1PC"
"MZ1PC_PANCREAS"	"MZ1-PC"	"753595"	"gdsc"	"pancreas"	"pancreas"	NA	"MZ1PC"
"MZ2MEL_SKIN"	"MZ2-MEL"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"MZ2MEL"
"MZ2MEL_SKIN"	"MZ2-MEL"	"971777"	"gdsc"	"skin"	"melanoma"	NA	"MZ2MEL"
"MZ7MEL_SKIN"	"MZ7-mel"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"MZ7MEL"
"MZ7MEL_SKIN"	"MZ7-mel"	"753596"	"gdsc"	"skin"	"melanoma"	NA	"MZ7MEL"
"NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"NALM1"
"NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-19"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"NALM19"
"NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-6"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"NALM6"
"NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-6"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"NALM6"
"NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-6"	"908158"	"gdsc"	"blood"	"B_cell_leukemia"	NA	"NALM6"
"NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NALM-6"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_B_cell_leukaemia"	"NALM6"
"NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NAMALWA"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"NAMALWA"
"NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NAMALWA"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"NAMALWA"
"NB1_AUTONOMIC_GANGLIA"	"NB1_AUTONOMIC_GANGLIA"	"NB-1"	"CCLE"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB1"
"NB1_AUTONOMIC_GANGLIA"	"NB1"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB1"
"NB1_AUTONOMIC_GANGLIA"	"NB1"	"949179"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB1"
"NB10_AUTONOMIC_GANGLIA"	"NB10"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB10"
"NB10_AUTONOMIC_GANGLIA"	"NB10"	"949171"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB10"
"NB12_AUTONOMIC_GANGLIA"	"NB12"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB12"
"NB12_AUTONOMIC_GANGLIA"	"NB12"	"949172"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB12"
"NB13_AUTONOMIC_GANGLIA"	"NB13"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB13"
"NB13_AUTONOMIC_GANGLIA"	"NB13"	"949177"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB13"
"NB14_AUTONOMIC_GANGLIA"	"NB14"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB14"
"NB14_AUTONOMIC_GANGLIA"	"NB14"	"949178"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB14"
"NB17_AUTONOMIC_GANGLIA"	"NB17"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB17"
"NB17_AUTONOMIC_GANGLIA"	"NB17"	"949175"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB17"
"NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NB-4"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"NB4"
"NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"NB-4"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"NB4"
"NB5_AUTONOMIC_GANGLIA"	"NB5"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB5"
"NB5_AUTONOMIC_GANGLIA"	"NB5"	"949176"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB5"
"NB6_AUTONOMIC_GANGLIA"	"NB6"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB6"
"NB6_AUTONOMIC_GANGLIA"	"NB6"	"949173"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB6"
"NB69_AUTONOMIC_GANGLIA"	"NB69"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB69"
"NB69_AUTONOMIC_GANGLIA"	"NB69"	"908440"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB69"
"NB7_AUTONOMIC_GANGLIA"	"NB7"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NB7"
"NB7_AUTONOMIC_GANGLIA"	"NB7"	"949174"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NB7"
"NBSUSSR_AUTONOMIC_GANGLIA"	"NBsusSR"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NBSUSSR"
"NBSUSSR_AUTONOMIC_GANGLIA"	"NBsusSR"	"925342"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"NBSUSSR"
"NBTU110_AUTONOMIC_GANGLIA"	"NB(TU)1-10"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"NBTU110"
"NCC010_KIDNEY"	"NCC010"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"NS"	"NCC010"
"NCC021_KIDNEY"	"NCC021"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"NS"	"NCC021"
"NCCIT_TESTIS"	"NCCIT"	NA	"cosmic_clp"	"testis"	"germ_cell_tumour"	"mixed"	"NCCIT"
"NCCSTCK140_STOMACH"	"NCCSTCK140_STOMACH"	"NCC-StC-K140"	"CCLE"	"stomach"	"carcinoma"	"NS"	"NCCSTCK140"
"NCIADRRES_OVARY"	"NCI-ADR-RES"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"NS"	"NCIADRRES"
"NCIH1048_LUNG"	"NCIH1048_LUNG"	"NCI-H1048"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1048"
"NCIH1048_LUNG"	"NCI-H1048"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1048"
"NCIH1048_LUNG"	"NCI-H1048"	"687995"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1048"
"NCIH1092_LUNG"	"NCIH1092_LUNG"	"NCI-H1092"	"CCLE"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1092"
"NCIH1092_LUNG"	"NCI-H1092"	NA	"cosmic_clp"	"lung"	"carcinoma"	"small_cell_carcinoma"	"NCIH1092"
"NCIH1092_LUNG"	"NCI-H1092"	"687997"	"gdsc"	"lung"	"lung_small_cell_carcinoma"	NA	"NCIH1092"
